_repeat_id,n_configs,delta_locs,avg_mcc,cnt_exact,cnt_interactions,cnt_wrong,avg_f,_thread_id,wrong_locs
225,92753,0,0.898520,66,151,85,0.896923,19,sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 sort.c:2056 sort.c:2079 sort.c:2270 sort.c:2281 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2338 sort.c:2343 sort.c:2381 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4674 sort.c:4759 sort.c:987 ,
226,92772,0,0.898887,67,151,84,0.897291,2,sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 sort.c:2056 sort.c:2079 sort.c:2270 sort.c:2281 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2338 sort.c:2343 sort.c:2381 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3938 sort.c:3992 sort.c:4674 sort.c:4759 sort.c:987 ,
227,95238,0,0.900788,67,151,84,0.898235,12,sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 sort.c:2056 sort.c:2079 sort.c:2270 sort.c:2281 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2338 sort.c:2343 sort.c:2381 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3938 sort.c:3992 sort.c:4674 sort.c:4759 sort.c:987 ,
228,95256,0,0.900662,67,151,84,0.898110,13,sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 sort.c:2056 sort.c:2079 sort.c:2270 sort.c:2281 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2338 sort.c:2343 sort.c:2381 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3938 sort.c:3992 sort.c:4674 sort.c:4759 sort.c:987 ,
229,97749,0,0.901840,69,151,82,0.900278,1,sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 sort.c:2056 sort.c:2079 sort.c:2270 sort.c:2281 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2338 sort.c:2343 sort.c:2381 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3938 sort.c:3992 sort.c:4674 sort.c:4759 sort.c:987 ,
230,97764,0,0.901840,69,151,82,0.900278,3,sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 sort.c:2056 sort.c:2079 sort.c:2270 sort.c:2281 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2338 sort.c:2343 sort.c:2381 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3938 sort.c:3992 sort.c:4674 sort.c:4759 sort.c:987 ,
231,97780,0,0.901840,69,151,82,0.900278,5,sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 sort.c:2056 sort.c:2079 sort.c:2270 sort.c:2281 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2338 sort.c:2343 sort.c:2381 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3938 sort.c:3992 sort.c:4674 sort.c:4759 sort.c:987 ,
232,97798,0,0.901840,69,151,82,0.900278,20,sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 sort.c:2056 sort.c:2079 sort.c:2270 sort.c:2281 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2338 sort.c:2343 sort.c:2381 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3938 sort.c:3992 sort.c:4674 sort.c:4759 sort.c:987 ,
233,97820,0,0.901840,69,151,82,0.900278,24,sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 sort.c:2056 sort.c:2079 sort.c:2270 sort.c:2281 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2338 sort.c:2343 sort.c:2381 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3938 sort.c:3992 sort.c:4674 sort.c:4759 sort.c:987 ,
234,97837,0,0.901943,69,151,82,0.900382,31,sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 sort.c:2056 sort.c:2079 sort.c:2270 sort.c:2281 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2338 sort.c:2343 sort.c:2381 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3938 sort.c:3992 sort.c:4674 sort.c:4759 sort.c:987 ,
235,97851,0,0.900668,69,151,82,0.899114,8,sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 sort.c:2056 sort.c:2079 sort.c:2270 sort.c:2281 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2338 sort.c:2343 sort.c:2381 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3938 sort.c:3992 sort.c:4674 sort.c:4759 sort.c:987 ,
236,97865,0,0.900668,69,151,82,0.899114,27,sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 sort.c:2056 sort.c:2079 sort.c:2270 sort.c:2281 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2338 sort.c:2343 sort.c:2381 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3938 sort.c:3992 sort.c:4674 sort.c:4759 sort.c:987 ,
237,100335,0,0.906446,69,151,82,0.904674,30,sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 sort.c:2056 sort.c:2079 sort.c:2270 sort.c:2281 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2338 sort.c:2343 sort.c:2381 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3938 sort.c:4674 sort.c:4759 sort.c:987 ,
238,100350,0,0.906417,69,151,82,0.904645,7,sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 sort.c:2056 sort.c:2079 sort.c:2270 sort.c:2281 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2338 sort.c:2343 sort.c:2381 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3938 sort.c:4674 sort.c:4759 sort.c:987 ,
239,102830,0,0.907773,71,151,80,0.905684,18,sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 sort.c:2056 sort.c:2079 sort.c:2270 sort.c:2281 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2338 sort.c:2381 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3938 sort.c:4674 sort.c:4759 sort.c:987 ,
240,102845,0,0.907812,71,151,80,0.905724,21,sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 sort.c:2056 sort.c:2079 sort.c:2270 sort.c:2281 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2338 sort.c:2381 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3938 sort.c:4674 sort.c:4759 sort.c:987 ,
241,102862,0,0.908478,71,151,80,0.906398,16,sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 sort.c:2056 sort.c:2079 sort.c:2270 sort.c:2281 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2338 sort.c:2381 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3938 sort.c:4674 sort.c:4759 sort.c:987 ,
242,102879,0,0.908673,71,151,80,0.906594,4,sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 sort.c:2056 sort.c:2079 sort.c:2270 sort.c:2281 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2338 sort.c:2381 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3938 sort.c:4674 sort.c:4759 sort.c:987 ,
243,102897,0,0.908673,71,151,80,0.906594,23,sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 sort.c:2056 sort.c:2079 sort.c:2270 sort.c:2281 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2338 sort.c:2381 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3938 sort.c:4674 sort.c:4759 sort.c:987 ,
244,102916,0,0.908633,71,151,80,0.906553,0,sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 sort.c:2056 sort.c:2079 sort.c:2270 sort.c:2281 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2338 sort.c:2381 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 sort.c:2671 sort.c:2673 sort.c:2678 sort.c:2683 sort.c:2688 sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3938 sort.c:4674 sort.c:4759 sort.c:987 ,
